Date,Time,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2020-12-16,00:00:00,3695.95,3711.5,3687.05,3700.94,111959030,2,Wednesday,,
2020-12-17,00:00:00,3702.34,3724.33,3699.04,3719.84,96121150,3,Thursday,,
2020-12-18,00:00:00,3721.34,3730.84,3685.84,3720.05,114323550,4,Friday,,
2020-12-21,00:00:00,3729.45,3732.45,3605.0,3693.65,272087420,0,Monday,9.4,0.25268
2020-12-22,00:00:00,3694.74,3703.9,3672.84,3685.53,189055650,1,Tuesday,,
2020-12-23,00:00:00,3684.03,3711.04,3660.54,3687.54,113363450,2,Wednesday,,
2020-12-24,00:00:00,3694.64,3705.14,3688.14,3702.14,69873820,3,Thursday,,
2020-12-28,00:00:00,3691.05,3740.35,3688.25,3737.54,93679880,0,Monday,-11.09,-0.29956
2020-12-29,00:00:00,3738.54,3755.75,3722.83,3732.55,124489680,1,Tuesday,,
2020-12-30,00:00:00,3732.73,3746.0,3724.44,3730.44,88241720,2,Wednesday,,
2020-12-31,00:00:00,3733.15,3760.5,3722.64,3754.64,73967760,3,Thursday,,
2021-01-04,00:00:00,3758.94,3780.75,3661.13,3700.64,223699510,0,Monday,4.3,0.11452
2021-01-05,00:00:00,3704.15,3739.14,3682.25,3723.94,194545790,1,Tuesday,,
2021-01-06,00:00:00,3726.14,3783.4,3693.74,3753.74,318944610,2,Wednesday,,
2021-01-07,00:00:00,3759.25,3812.15,3750.04,3805.24,131144410,3,Thursday,,
2021-01-08,00:00:00,3804.54,3830.7,3783.24,3830.45,153414220,4,Friday,,
2021-01-11,00:00:00,3822.93,3828.15,3783.94,3803.34,161292670,0,Monday,-7.52,-0.19632
2021-01-12,00:00:00,3802.95,3814.6,3776.04,3801.05,124468330,1,Tuesday,,
2021-01-13,00:00:00,3800.35,3821.3,3784.55,3813.34,94812470,2,Wednesday,,
2021-01-14,00:00:00,3815.44,3824.95,3793.23,3798.84,89987970,3,Thursday,,
2021-01-15,00:00:00,3800.04,3804.4,3748.3,3757.23,162787400,4,Friday,,
2021-01-18,00:00:00,3757.24,3775.7,3748.45,3774.84,59023250,0,Monday,0.01,0.00027
2021-01-19,00:00:00,3775.64,3804.2,3774.84,3796.14,92331550,1,Tuesday,,
2021-01-20,00:00:00,3803.24,3860.0,3795.74,3852.05,80181740,2,Wednesday,,
2021-01-21,00:00:00,3848.44,3866.75,3843.85,3852.95,82607830,3,Thursday,,
2021-01-22,00:00:00,3854.95,3856.65,3820.95,3841.34,98568370,4,Friday,,
2021-01-25,00:00:00,3843.45,3860.44,3796.24,3855.53,176149700,0,Monday,2.11,0.05493
2021-01-26,00:00:00,3853.45,3870.05,3829.13,3858.45,128691940,1,Tuesday,,
2021-01-27,00:00:00,3853.54,3859.9,3713.85,3723.15,211330510,2,Wednesday,,
2021-01-28,00:00:00,3740.45,3830.2,3710.75,3787.45,257126730,3,Thursday,,
2021-01-29,00:00:00,3775.24,3782.65,3692.43,3707.3,482235700,4,Friday,,
2021-02-01,00:00:00,3696.1,3784.5,3664.15,3764.75,278617530,0,Monday,-11.2,-0.30211
2021-02-02,00:00:00,3771.84,3843.15,3767.54,3833.35,153145610,1,Tuesday,,
2021-02-03,00:00:00,3837.54,3850.84,3815.63,3839.33,148302340,2,Wednesday,,
2021-02-04,00:00:00,3839.84,3875.5,3818.63,3874.85,127225790,3,Thursday,,
2021-02-05,00:00:00,3871.8,3894.8,3866.84,3890.4,110677860,4,Friday,,
2021-02-08,00:00:00,3896.35,3916.35,3891.73,3915.85,98625340,0,Monday,5.95,0.15294
2021-02-09,00:00:00,3917.04,3919.25,3901.33,3915.6,85835850,1,Tuesday,,
2021-02-10,00:00:00,3918.14,3934.55,3884.63,3914.04,153579030,2,Wednesday,,
2021-02-11,00:00:00,3912.54,3925.2,3889.94,3913.93,142601630,3,Thursday,,
2021-02-12,00:00:00,3910.24,3939.85,3895.04,3939.34,91492060,4,Friday,,
