Date,Time,Open,High,Low,Close,Volume
20230614,00:00:00,4368.14,4391.50,4336.39,4374.94,22804940
20230615,00:00:00,4375.47,4439.38,4346.18,4420.41,20515920
20230616,00:00:00,4422.25,4447.00,4406.37,4414.31,23905190
20230619,00:00:00,4413.88,4417.13,4398.48,4401.63,8412810
20230620,00:00:00,4404.11,4406.18,4367.20,4385.22,20426130
20230621,00:00:00,4385.39,4393.56,4359.68,4366.47,20578330
20230622,00:00:00,4365.46,4383.02,4349.20,4379.34,21593250
20230623,00:00:00,4382.98,4383.86,4340.71,4346.38,21006950
20230626,00:00:00,4349.11,4362.13,4328.06,4333.60,23142250
20230627,00:00:00,4334.24,4384.05,4331.08,4374.99,19115290
20230628,00:00:00,4373.68,4390.24,4359.62,4383.45,20130370
20230629,00:00:00,4383.03,4398.44,4369.55,4397.29,19785190
20230630,00:00:00,4396.12,4458.66,4394.17,4444.08,15028780
20230703,00:00:00,4447.37,4456.73,4441.93,4453.87,8792900
20230705,00:00:00,4452.49,4455.38,4429.11,4446.59,11912550
20230706,00:00:00,4444.30,4445.66,4384.69,4413.22,16552120
20230707,00:00:00,4406.75,4440.18,4395.97,4403.31,18378880
20230710,00:00:00,4402.25,4412.88,4377.37,4411.35,17837820
20230711,00:00:00,4410.31,4443.54,4404.34,4436.54,15283200
20230712,00:00:00,4436.16,4488.46,4435.41,4475.51,17364650
20230713,00:00:00,4474.52,4517.37,4473.90,4506.46,12644350
20230714,00:00:00,4505.18,4527.56,4498.65,4503.56,16900260
20230717,00:00:00,4503.80,4533.04,4496.77,4517.05,12864790
20230718,00:00:00,4518.20,4562.31,4513.29,4551.96,13661850
20230719,00:00:00,4550.62,4578.37,4550.24,4562.93,16736760
20230720,00:00:00,4561.11,4563.41,4527.30,4535.92,55072400
20230721,00:00:00,4536.74,4560.21,4532.16,4534.88,90321550
20230724,00:00:00,4535.78,4563.51,4531.16,4555.04,78225640
20230725,00:00:00,4556.06,4580.55,4550.53,4573.58,56761000
20230726,00:00:00,4575.40,4582.89,4546.82,4571.00,108823770
20230727,00:00:00,4566.57,4606.94,4528.16,4541.67,112964510
20230728,00:00:00,4542.20,4590.09,4532.13,4580.57,97199670
20230731,00:00:00,4583.38,4593.88,4569.92,4591.57,74797620
20230801,00:00:00,4591.93,4596.65,4567.14,4574.53,76984460
20230802,00:00:00,4555.96,4569.49,4504.99,4515.71,110441360
20230803,00:00:00,4511.49,4524.66,4485.19,4514.96,128446440
20230804,00:00:00,4502.08,4540.32,4474.27,4482.08,140558550
20230807,00:00:00,4481.73,4520.26,4480.87,4520.03,97260700
20230808,00:00:00,4519.70,4521.09,4463.98,4498.33,112986400
20230809,00:00:00,4497.56,4517.04,4460.49,4474.39,105806500
20230810,00:00:00,4474.67,4526.37,4457.29,4468.97,194458200
20230811,00:00:00,4469.58,4479.22,4442.62,4469.18,144721360
20230814,00:00:00,4466.53,4491.49,4448.66,4490.18,124019090
20230815,00:00:00,4489.47,4500.98,4432.22,4438.20,138977530
20230816,00:00:00,4436.36,4451.24,4401.45,4405.93,141904230
20230817,00:00:00,4403.81,4420.62,4364.32,4369.11,123006870
20230818,00:00:00,4365.39,4382.09,4336.27,4370.52,155861840
20230821,00:00:00,4368.31,4407.74,4359.81,4395.57,116947120
20230822,00:00:00,4396.99,4427.25,4382.60,4386.99,120116360
20230823,00:00:00,4387.99,4443.21,4387.62,4436.73,102395570
20230824,00:00:00,4459.43,4473.65,4370.40,4373.15,150205220
20230825,00:00:00,4373.23,4418.75,4355.74,4406.38,198590040
20230828,00:00:00,4409.18,4440.27,4405.68,4433.96,114450420
20230829,00:00:00,4435.07,4500.31,4424.46,4498.93,105738540
20230830,00:00:00,4499.10,4521.95,4487.35,4516.99,108805200
20230831,00:00:00,4516.68,4532.47,4505.55,4510.63,97506100
20230901,00:00:00,4508.61,4540.45,4501.02,4514.93,122401200
20230904,00:00:00,4515.66,4525.88,4510.11,4514.62,23385780
20230905,00:00:00,4515.00,4516.13,4493.88,4495.69,94321370
20230906,00:00:00,4493.40,4497.62,4441.45,4463.87,107986450
20230907,00:00:00,4463.48,4465.46,4429.28,4452.40,106068690
20230908,00:00:00,4453.70,4473.50,4439.06,4461.38,96476410
20230911,00:00:00,4459.68,4490.93,4456.86,4486.81,97243800
20230912,00:00:00,4483.55,4487.42,4456.33,4463.97,99230570
20230913,00:00:00,4462.25,4479.46,4444.61,4469.36,129901220
20230914,00:00:00,4469.93,4511.47,4467.46,4509.31,110646140
20230915,00:00:00,4506.87,4516.38,4446.49,4453.89,117597300
20230918,00:00:00,4452.65,4466.03,4439.93,4454.99,90278320
20230919,00:00:00,4455.09,4461.95,4416.14,4445.41,87365390
20230920,00:00:00,4443.86,4461.19,4398.31,4399.07,128202580
20230921,00:00:00,4399.53,4401.55,4326.66,4327.41,125161190
20230922,00:00:00,4327.67,4357.31,4315.98,4323.63,110668180
20230925,00:00:00,4323.67,4340.26,4298.36,4338.79,125498990
20230926,00:00:00,4340.20,4340.20,4265.50,4279.74,119030640
20230927,00:00:00,4279.99,4296.02,4238.27,4280.92,130845810
20230928,00:00:00,4283.24,4317.59,4263.08,4299.87,165555830
20230929,00:00:00,4303.29,4333.62,4274.11,4291.83,165376270
20231002,00:00:00,4313.25,4319.88,4259.34,4289.64,188727620
20231003,00:00:00,4289.03,4299.25,4215.76,4231.98,182447180
20231004,00:00:00,4226.95,4268.71,4201.02,4258.52,189204500
20231005,00:00:00,4255.00,4267.42,4225.55,4255.61,161112970
20231006,00:00:00,4254.79,4324.38,4209.92,4312.08,185848590
20231009,00:00:00,4278.50,4341.84,4266.99,4336.77,142719980
20231010,00:00:00,4334.78,4385.58,4332.78,4358.46,130988850
20231011,00:00:00,4358.30,4384.82,4344.84,4384.56,120076690
20231012,00:00:00,4384.08,4397.94,4324.92,4351.01,138053630
20231013,00:00:00,4350.37,4377.18,4311.43,4321.91,175775160
20231016,00:00:00,4329.48,4383.54,4325.73,4375.19,123344500
20231017,00:00:00,4376.30,4393.53,4336.90,4368.70,139672910
20231018,00:00:00,4369.98,4370.35,4303.51,4321.75,210130220
20231019,00:00:00,4318.39,4340.03,4267.51,4269.13,354359410
20231020,00:00:00,4269.95,4278.95,4220.06,4220.08,239517160
20231023,00:00:00,4231.75,4255.88,4188.91,4224.18,230437350
20231024,00:00:00,4226.42,4266.35,4218.11,4249.99,211681290
20231025,00:00:00,4243.93,4249.58,4181.19,4192.63,263403210
20231026,00:00:00,4179.31,4183.35,4127.38,4146.26,313818160
20231027,00:00:00,4146.85,4164.80,4103.23,4117.69,293280180
20231030,00:00:00,4131.05,4177.16,4125.10,4166.48,190024540
20231031,00:00:00,4164.23,4195.24,4147.59,4186.26,212388010
20231101,00:00:00,4186.23,4245.42,4172.28,4236.09,243109840
20231102,00:00:00,4239.13,4319.76,4238.64,4315.45,135939080
20231103,00:00:00,4308.38,4373.40,4308.38,4361.62,161043730
20231106,00:00:00,4362.49,4372.18,4346.90,4364.66,120979740
20231107,00:00:00,4362.00,4386.01,4349.17,4378.45,135735970
20231108,00:00:00,4379.33,4390.74,4358.93,4379.18,139900150
20231109,00:00:00,4375.46,4396.89,4342.99,4350.17,177114940
20231110,00:00:00,4349.23,4419.71,4339.02,4415.97,140040880
20231113,00:00:00,4409.65,4422.03,4392.31,4412.08,108080280
20231114,00:00:00,4411.88,4508.79,4409.65,4498.14,140173880
20231115,00:00:00,4499.76,4524.31,4494.78,4496.74,149698180
