Date,Time,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2023-08-31,00:00:00,0.64737,0.65074,0.64606,0.64831,117189560170,3,Thursday,,
2023-09-01,00:00:00,0.64834,0.65215,0.6438,0.64479,122385130110,4,Friday,,
2023-09-04,00:00:00,0.64357,0.64801,0.64357,0.64586,59140150040,0,Monday,-0.00122,-0.18921
2023-09-05,00:00:00,0.64586,0.64642,0.6357,0.63773,122547579970,1,Tuesday,,
2023-09-06,00:00:00,0.63772,0.64042,0.63567,0.63801,124047919870,2,Wednesday,,
2023-09-07,00:00:00,0.63803,0.63946,0.63617,0.63742,99113510070,3,Thursday,,
2023-09-08,00:00:00,0.63741,0.64144,0.63668,0.63746,78909040020,4,Friday,,
2023-09-11,00:00:00,0.63823,0.6449,0.63753,0.6429,101685200010,0,Monday,0.00077,0.12079
2023-09-12,00:00:00,0.64265,0.64395,0.6408,0.64253,88326070010,1,Tuesday,,
2023-09-13,00:00:00,0.6425,0.64336,0.63797,0.64206,114851200290,2,Wednesday,,
2023-09-14,00:00:00,0.64204,0.64591,0.64156,0.64391,129363990030,3,Thursday,,
2023-09-15,00:00:00,0.64386,0.64731,0.64242,0.64268,89975190040,4,Friday,,
2023-09-18,00:00:00,0.64331,0.64484,0.64162,0.64357,79097160100,0,Monday,0.00063,0.09803
2023-09-19,00:00:00,0.64356,0.64734,0.64257,0.64523,86896030160,1,Tuesday,,
2023-09-20,00:00:00,0.64516,0.65108,0.64394,0.64463,127279249970,2,Wednesday,,
2023-09-21,00:00:00,0.6446,0.64521,0.63851,0.64145,108686810070,3,Thursday,,
2023-09-22,00:00:00,0.64145,0.64648,0.64033,0.6438,106834150200,4,Friday,,
2023-09-25,00:00:00,0.64393,0.64461,0.64037,0.64224,77507990110,0,Monday,0.00013,0.02019
2023-09-26,00:00:00,0.64219,0.64301,0.63869,0.63958,107567000170,1,Tuesday,,
2023-09-27,00:00:00,0.63957,0.64086,0.63309,0.63512,99114790070,2,Wednesday,,
2023-09-28,00:00:00,0.63507,0.64318,0.63443,0.64259,139923380090,3,Thursday,,
2023-09-29,00:00:00,0.64254,0.65005,0.64063,0.64285,128708500050,4,Friday,,
2023-10-02,00:00:00,0.64211,0.64446,0.63616,0.6362,105614600020,0,Monday,-0.00074,-0.11511
2023-10-03,00:00:00,0.63615,0.63667,0.62851,0.63007,153368830000,1,Tuesday,,
2023-10-04,00:00:00,0.63006,0.6342,0.62859,0.63238,153474360170,2,Wednesday,,
2023-10-05,00:00:00,0.63236,0.63773,0.632,0.63687,119752110010,3,Thursday,,
2023-10-06,00:00:00,0.63688,0.63998,0.63122,0.63829,138976879990,4,Friday,,
2023-10-09,00:00:00,0.63625,0.64145,0.63424,0.64094,96961390020,0,Monday,-0.00204,-0.3196
2023-10-10,00:00:00,0.64096,0.64327,0.63898,0.643,126124570080,1,Tuesday,,
2023-10-11,00:00:00,0.6428,0.64449,0.63876,0.64125,111799969950,2,Wednesday,,
2023-10-12,00:00:00,0.64124,0.64306,0.63067,0.63129,104563379790,3,Thursday,,
2023-10-13,00:00:00,0.63128,0.63339,0.62859,0.62941,116693899950,4,Friday,,
2023-10-16,00:00:00,0.63016,0.63446,0.62979,0.63413,87184390010,0,Monday,0.00075,0.11916
2023-10-17,00:00:00,0.63413,0.63794,0.63342,0.63632,119754730130,1,Tuesday,,
2023-10-18,00:00:00,0.63632,0.63929,0.63275,0.6335,106833829970,2,Wednesday,,
2023-10-19,00:00:00,0.63345,0.63561,0.62955,0.63278,186378810100,3,Thursday,,
2023-10-20,00:00:00,0.63273,0.6329,0.6297,0.63092,100596919980,4,Friday,,
2023-10-23,00:00:00,0.63152,0.63483,0.62885,0.63339,96768369910,0,Monday,0.0006,0.0951
2023-10-24,00:00:00,0.63333,0.63786,0.63284,0.63537,111915639960,1,Tuesday,,
2023-10-25,00:00:00,0.63538,0.63992,0.63049,0.63073,117336360010,2,Wednesday,,
2023-10-26,00:00:00,0.6307,0.63302,0.62698,0.63207,158154850040,3,Thursday,,
2023-10-27,00:00:00,0.632,0.63675,0.63186,0.63329,103994059870,4,Friday,,
2023-10-29,00:00:00,0.63364,0.63399,0.63321,0.6337,1667600000,6,Sunday,,
2023-10-30,00:00:00,0.63372,0.63835,0.63321,0.63693,96652119960,0,Monday,2e-05,0.00316
2023-10-31,00:00:00,0.63687,0.63737,0.6314,0.63363,119783539910,1,Tuesday,,
2023-11-01,00:00:00,0.63361,0.63992,0.63179,0.63984,144903220150,2,Wednesday,,
2023-11-02,00:00:00,0.63983,0.64555,0.63969,0.64339,109610440040,3,Thursday,,
2023-11-03,00:00:00,0.64333,0.65179,0.64193,0.65105,130559580310,4,Friday,,
2023-11-06,00:00:00,0.65033,0.65226,0.64845,0.64876,87656469970,0,Monday,-0.00072,-0.11059
2023-11-07,00:00:00,0.64862,0.6501,0.64036,0.64352,106524440150,1,Tuesday,,
2023-11-08,00:00:00,0.64321,0.6449,0.63968,0.64005,96393229950,2,Wednesday,,
2023-11-09,00:00:00,0.64004,0.64279,0.63629,0.63652,121549080220,3,Thursday,,
2023-11-10,00:00:00,0.63654,0.63687,0.63381,0.63579,117821769930,4,Friday,,
2023-11-13,00:00:00,0.6349,0.63909,0.6349,0.63757,76515209960,0,Monday,-0.00089,-0.13998
2023-11-14,00:00:00,0.63757,0.65119,0.636,0.65058,120694030010,1,Tuesday,,
2023-11-15,00:00:00,0.65043,0.65418,0.6483,0.65075,117767690190,2,Wednesday,,
2023-11-16,00:00:00,0.65074,0.65165,0.64602,0.64667,118558219770,3,Thursday,,
2023-11-17,00:00:00,0.64667,0.65153,0.64521,0.65128,107977349980,4,Friday,,
2023-11-20,00:00:00,0.65013,0.65645,0.65003,0.65551,103025430010,0,Monday,-0.00115,-0.17658
2023-11-21,00:00:00,0.65542,0.65892,0.6544,0.65543,130225819930,1,Tuesday,,
2023-11-22,00:00:00,0.65543,0.65692,0.65209,0.65413,119740780030,2,Wednesday,,
2023-11-23,00:00:00,0.65384,0.65743,0.65371,0.65548,58609030070,3,Thursday,,
2023-11-24,00:00:00,0.65549,0.65906,0.65493,0.6581,78456170070,4,Friday,,
2023-11-27,00:00:00,0.65753,0.66137,0.65663,0.66055,91344819940,0,Monday,-0.00057,-0.08661
2023-11-28,00:00:00,0.66055,0.66654,0.65958,0.66474,120925390180,1,Tuesday,,
2023-11-29,00:00:00,0.66474,0.66761,0.66053,0.66159,130366070020,2,Wednesday,,
2023-11-30,00:00:00,0.66158,0.66499,0.65704,0.66033,173757940260,3,Thursday,,
2023-12-01,00:00:00,0.66033,0.66752,0.65989,0.66712,128482339940,4,Friday,,
2023-12-04,00:00:00,0.66636,0.66901,0.66044,0.66185,127675309990,0,Monday,-0.00076,-0.11392
2023-12-05,00:00:00,0.66177,0.66214,0.65436,0.65505,136584380170,1,Tuesday,,
2023-12-06,00:00:00,0.65497,0.6597,0.65469,0.65476,131257730220,2,Wednesday,,
2023-12-07,00:00:00,0.65473,0.66198,0.6525,0.66009,148814879910,3,Thursday,,
2023-12-08,00:00:00,0.66006,0.66191,0.65574,0.65746,187947179800,4,Friday,,
2023-12-11,00:00:00,0.65665,0.65827,0.65495,0.65667,110854650040,0,Monday,-0.00081,-0.1232
2023-12-12,00:00:00,0.65667,0.66119,0.65392,0.65589,126840360010,1,Tuesday,,
2023-12-13,00:00:00,0.65589,0.66728,0.65409,0.66599,152932519880,2,Wednesday,,
2023-12-14,00:00:00,0.6659,0.67281,0.66533,0.66971,179608510010,3,Thursday,,
2023-12-15,00:00:00,0.66966,0.6728,0.66626,0.67001,136336770010,4,Friday,,
2023-12-18,00:00:00,0.66956,0.67349,0.66899,0.67057,123308460030,0,Monday,-0.00045,-0.06716
2023-12-19,00:00:00,0.67049,0.6774,0.66997,0.67622,117439620110,1,Tuesday,,
2023-12-20,00:00:00,0.67614,0.67787,0.67238,0.67289,124704860080,2,Wednesday,,
2023-12-21,00:00:00,0.6729,0.68032,0.67231,0.68014,166842620000,3,Thursday,,
2023-12-22,00:00:00,0.68015,0.68245,0.67727,0.67957,195549320040,4,Friday,,
2023-12-25,00:00:00,0.67816,0.68075,0.67684,0.67966,1536630010,0,Monday,-0.00141,-0.20748
2023-12-26,00:00:00,0.68019,0.68262,0.6783,0.68242,97397090130,1,Tuesday,,
2023-12-27,00:00:00,0.68241,0.68511,0.68158,0.68459,88525290010,2,Wednesday,,
2023-12-28,00:00:00,0.68457,0.68706,0.68235,0.68281,136364980080,3,Thursday,,
2023-12-29,00:00:00,0.68273,0.6846,0.67806,0.68078,139330350080,4,Friday,,
2024-01-02,00:00:00,0.68043,0.68386,0.67567,0.67597,120062899930,1,Tuesday,,
2024-01-03,00:00:00,0.67589,0.67704,0.67015,0.67304,161599510190,2,Wednesday,,
2024-01-04,00:00:00,0.673,0.67594,0.66961,0.67057,136103390110,3,Thursday,,
2024-01-05,00:00:00,0.67065,0.67475,0.664,0.67129,162246760120,4,Friday,,
2024-01-08,00:00:00,0.67148,0.67342,0.66771,0.6719,116786129960,0,Monday,0.00019,0.0283
2024-01-09,00:00:00,0.67188,0.67342,0.66766,0.66866,116093009930,1,Tuesday,,
2024-01-10,00:00:00,0.66859,0.67125,0.66791,0.66992,92195090080,2,Wednesday,,
2024-01-11,00:00:00,0.66983,0.67258,0.66466,0.66865,152062780190,3,Thursday,,
2024-01-12,00:00:00,0.66864,0.67283,0.66774,0.66856,126226130090,4,Friday,,
2024-01-15,00:00:00,0.66819,0.6704,0.66496,0.66592,73708270080,0,Monday,-0.00037,-0.05534
2024-01-16,00:00:00,0.66586,0.66604,0.65757,0.65829,145518750160,1,Tuesday,,
2024-01-17,00:00:00,0.65826,0.65942,0.65245,0.65513,126495079910,2,Wednesday,,
2024-01-18,00:00:00,0.6551,0.65742,0.65246,0.65717,127349699830,3,Thursday,,
2024-01-19,00:00:00,0.6571,0.66012,0.65641,0.65935,101636689800,4,Friday,,
2024-01-22,00:00:00,0.65885,0.66132,0.65657,0.65694,121098399950,0,Monday,-0.0005,-0.07583
2024-01-23,00:00:00,0.65686,0.6612,0.65512,0.65782,114038110120,1,Tuesday,,
2024-01-24,00:00:00,0.65777,0.66206,0.65654,0.65758,170558310010,2,Wednesday,,
2024-01-25,00:00:00,0.65757,0.66092,0.65656,0.65842,159810969860,3,Thursday,,
2024-01-26,00:00:00,0.65831,0.66092,0.65718,0.65718,118032870270,4,Friday,,
2024-01-29,00:00:00,0.6571,0.66155,0.65691,0.661,97883780020,0,Monday,-8e-05,-0.01217
2024-01-30,00:00:00,0.66095,0.66242,0.65746,0.66012,115215840020,1,Tuesday,,
2024-01-31,00:00:00,0.66007,0.66222,0.6551,0.6566,209023970000,2,Wednesday,,
