Date,Time,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2009-04-06,00:00:00,892.25,896.36,865.1,868.47,7331490,0,Monday,0.45,0.05046
2009-04-07,00:00:00,868.41,884.23,867.82,880.47,7897190,1,Tuesday,,
2009-04-08,00:00:00,880.26,889.45,878.05,880.29,7568570,2,Wednesday,,
2009-04-09,00:00:00,880.2,885.92,874.24,878.6,7892250,3,Thursday,,
2009-04-10,00:00:00,878.48,883.9,877.2,880.42,4379740,4,Friday,,
2009-04-13,00:00:00,880.42,899.3,880.28,893.03,7602860,0,Monday,0.0,0.0
2009-04-14,00:00:00,893.28,897.91,885.79,889.88,7963440,1,Tuesday,,
2009-04-15,00:00:00,889.9,898.1,886.66,890.15,8064790,2,Wednesday,,
2009-04-16,00:00:00,890.43,893.12,871.59,874.79,8140630,3,Thursday,,
2009-04-17,00:00:00,874.91,876.25,864.64,867.66,8091680,4,Friday,,
2009-04-20,00:00:00,867.65,887.93,864.33,883.84,7784360,0,Monday,-0.01,-0.00115
2009-04-21,00:00:00,883.81,894.09,878.61,883.26,8077190,1,Tuesday,,
2009-04-22,00:00:00,883.28,893.01,881.26,889.13,7961580,2,Wednesday,,
2009-04-23,00:00:00,889.14,908.22,888.82,904.0,8268020,3,Thursday,,
2009-04-24,00:00:00,903.99,913.25,901.72,912.22,8176960,4,Friday,,
2009-04-27,00:00:00,911.92,917.94,904.6,905.7,7586820,0,Monday,-0.3,-0.03289
2009-04-28,00:00:00,905.73,906.49,884.72,892.91,8042690,1,Tuesday,,
2009-04-29,00:00:00,893.0,902.48,887.24,897.39,7952690,2,Wednesday,,
2009-04-30,00:00:00,897.43,899.59,880.05,887.81,8072660,3,Thursday,,
2009-05-01,00:00:00,887.86,889.41,879.62,885.75,7894960,4,Friday,,
