Date,Time,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2016-03-07,00:00:00,161.963,162.227,160.377,161.793,197165759930,0,Monday,0.176,0.10879
2016-03-08,00:00:00,161.791,161.862,159.592,160.064,237714020240,1,Tuesday,,
2016-03-09,00:00:00,160.064,161.355,159.478,161.081,207924220110,2,Wednesday,,
2016-03-10,00:00:00,161.081,162.877,160.723,161.58,272493990410,3,Thursday,,
2016-03-11,00:00:00,161.608,164.096,161.055,163.659,230806360070,4,Friday,,
2016-03-13,00:00:00,163.643,163.836,163.643,163.758,2277490030,6,Sunday,,
2016-03-14,00:00:00,163.758,163.98,162.589,162.72,204322819980,0,Monday,0.0,0.0
2016-03-15,00:00:00,162.726,162.938,159.542,160.18,250766639930,1,Tuesday,,
2016-03-16,00:00:00,160.18,160.919,159.634,160.584,258846429890,2,Wednesday,,
2016-03-17,00:00:00,160.584,161.574,159.001,161.268,258289409670,3,Thursday,,
2016-03-18,00:00:00,161.268,161.778,160.348,161.403,212527110080,4,Friday,,
2016-03-20,00:00:00,161.08,161.361,161.08,161.216,1563490000,6,Sunday,,
2016-03-21,00:00:00,161.222,161.349,160.132,160.865,183136379980,0,Monday,0.006,0.00372
2016-03-22,00:00:00,160.862,161.491,158.439,159.701,236973330210,1,Tuesday,,
2016-03-23,00:00:00,159.701,160.009,158.497,158.655,206297489950,2,Wednesday,,
2016-03-24,00:00:00,158.65,159.858,158.447,159.659,190208069600,3,Thursday,,
2016-03-25,00:00:00,159.659,160.144,159.335,159.637,70118909970,4,Friday,,
2016-03-28,00:00:00,159.878,161.719,159.778,161.678,109601330040,0,Monday,0.241,0.15097
2016-03-29,00:00:00,161.675,162.502,161.336,162.048,214320709640,1,Tuesday,,
2016-03-30,00:00:00,161.99,162.571,161.338,161.608,221394100000,2,Wednesday,,
2016-03-31,00:00:00,161.608,162.021,160.886,161.623,204673749970,3,Thursday,,
2016-04-01,00:00:00,161.628,161.723,158.709,158.733,234756729850,4,Friday,,
2016-04-04,00:00:00,158.708,159.583,158.163,158.773,194042949830,0,Monday,-0.025,-0.01575
2016-04-05,00:00:00,158.772,158.848,155.721,156.207,237632109990,1,Tuesday,,
2016-04-06,00:00:00,156.208,156.652,154.527,155.022,242559689870,2,Wednesday,,
2016-04-07,00:00:00,155.022,155.331,151.651,152.052,273952910060,3,Thursday,,
2016-04-08,00:00:00,152.043,154.228,151.913,152.578,231057189910,4,Friday,,
2016-04-11,00:00:00,152.365,154.458,151.956,153.653,246023490100,0,Monday,-0.213,-0.1396
2016-04-12,00:00:00,153.653,155.516,153.493,154.925,216334849920,1,Tuesday,,
2016-04-13,00:00:00,154.924,155.754,154.742,155.282,202789209950,2,Wednesday,,
2016-04-14,00:00:00,155.282,155.368,153.89,154.808,186963769880,3,Thursday,,
2016-04-15,00:00:00,154.793,155.312,154.083,154.394,160179619910,4,Friday,,
2016-04-18,00:00:00,153.638,155.7,152.516,155.356,196905159880,0,Monday,-0.756,-0.48966
2016-04-19,00:00:00,155.356,157.711,155.244,157.206,188772340140,1,Tuesday,,
2016-04-20,00:00:00,157.192,157.874,156.191,157.398,194418120290,2,Wednesday,,
2016-04-21,00:00:00,157.398,158.371,156.611,156.75,209571699960,3,Thursday,,
2016-04-22,00:00:00,156.75,161.252,156.519,160.983,226072149950,4,Friday,,
2016-04-25,00:00:00,161.717,161.818,160.015,161.017,224067050110,0,Monday,0.734,0.45595
2016-04-26,00:00:00,161.002,162.698,160.455,162.278,212597520040,1,Tuesday,,
2016-04-27,00:00:00,162.278,162.81,161.636,162.038,203392479970,2,Wednesday,,
2016-04-28,00:00:00,162.033,162.573,157.07,157.893,256592380140,3,Thursday,,
2016-04-29,00:00:00,157.867,158.051,155.255,155.322,234850939840,4,Friday,,
2016-05-02,00:00:00,154.943,156.653,154.93,156.118,185623940180,0,Monday,-0.379,-0.24401
2016-05-03,00:00:00,156.117,156.155,154.422,154.884,215090749610,1,Tuesday,,
2016-05-04,00:00:00,154.893,156.153,154.409,155.07,210644489900,2,Wednesday,,
2016-05-05,00:00:00,155.065,155.857,154.865,155.342,176977089960,3,Thursday,,
