Date,Time,Open,High,Low,Close,Volume
20180308,00:00:00,24817.47,24950.67,24699.67,24893.17,94615670
20180309,00:00:00,24882.47,25335.17,24837.57,25332.67,68213040
20180312,00:00:00,25442.47,25500.07,25148.67,25181.17,77857320
20180313,00:00:00,25239.47,25374.67,24942.17,25000.67,96117160
20180314,00:00:00,24994.47,25145.07,24661.17,24754.17,112331380
20180315,00:00:00,24841.97,25055.67,24751.67,24877.67,87817620
20180316,00:00:00,24879.97,25028.67,24841.07,24926.67,74590030
20180319,00:00:00,24883.47,24901.07,24451.67,24609.67,123603010
20180320,00:00:00,24708.97,24805.67,24597.57,24731.17,91545390
20180321,00:00:00,24768.97,24984.17,24650.67,24681.67,172898520
20180322,00:00:00,24745.97,24749.47,23932.67,23960.17,400710220
20180323,00:00:00,23798.47,24110.17,23505.67,23528.67,539881860
20180326,00:00:00,23780.97,24233.17,23739.17,24202.17,299694460
20180327,00:00:00,24322.97,24448.67,23704.67,23858.17,438125860
20180328,00:00:00,23862.97,24093.67,23726.67,23846.67,515558390
20180329,00:00:00,23879.47,24312.67,23878.07,24158.17,341768560
20180402,00:00:00,24087.47,24123.67,23338.17,23640.17,319676760
20180403,00:00:00,23606.47,24044.67,23595.47,24032.17,335950260
20180404,00:00:00,23941.97,24308.17,23396.07,24265.17,365029370
20180405,00:00:00,24317.97,24624.17,24297.07,24503.67,372378760
20180406,00:00:00,24211.47,24438.17,23735.67,23929.67,645872650
20180409,00:00:00,24102.97,24374.17,23954.67,23981.67,486476420
20180410,00:00:00,24322.47,24508.67,24228.67,24408.17,496004420
20180411,00:00:00,24306.47,24365.67,24090.57,24190.17,392695340
20180412,00:00:00,24229.47,24590.67,24171.57,24485.67,343662610
20180413,00:00:00,24475.47,24658.57,24242.17,24368.17,330229780
20180416,00:00:00,24522.47,24673.67,24415.57,24595.67,302162030
20180417,00:00:00,24591.47,24860.17,24583.97,24742.17,288599320
20180418,00:00:00,24727.47,24842.07,24718.67,24770.17,250582690
20180419,00:00:00,24773.97,24814.97,24550.67,24662.67,322242950
20180420,00:00:00,24664.47,24697.97,24373.67,24472.17,375570040
20180423,00:00:00,24577.97,24578.97,24326.67,24450.17,247674000
20180424,00:00:00,24471.97,24636.07,23824.67,24019.17,209390610
20180425,00:00:00,24039.97,24146.67,23824.67,24117.17,286789670
20180426,00:00:00,24125.97,24402.17,24053.07,24357.67,405038630
20180427,00:00:00,24350.47,24357.67,24190.67,24323.67,276923040
20180430,00:00:00,24321.47,24501.17,24155.67,24171.67,346053850
20180501,00:00:00,24169.47,24230.47,23803.67,24117.17,362892730
20180502,00:00:00,24149.47,24188.67,23876.17,23878.17,421281900
20180503,00:00:00,23872.47,23999.67,23523.17,23968.17,339339670
20180504,00:00:00,23968.97,24336.67,23778.17,24290.67,128958070
20180507,00:00:00,24285.97,24481.17,24260.67,24357.67,161087740
20180508,00:00:00,24341.97,24413.17,24194.17,24366.17,293259970
20180509,00:00:00,24344.47,24588.67,24314.47,24550.67,262243000
20180510,00:00:00,24540.97,24794.67,24501.47,24718.67,189458580
20180511,00:00:00,24696.97,24868.67,24696.97,24847.67,215236020
20180514,00:00:00,24870.47,24993.67,24857.67,24905.67,163162570
20180515,00:00:00,24888.47,24916.47,24628.17,24685.67,295903540
20180516,00:00:00,24695.97,24800.67,24635.97,24761.67,227727780
20180517,00:00:00,24741.97,24840.67,24634.67,24706.67,239056570
20180518,00:00:00,24703.97,24805.07,24659.17,24726.17,261904180
20180521,00:00:00,24910.97,25083.67,24897.47,25006.67,225114800
20180522,00:00:00,25004.47,25072.07,24812.67,24849.67,215387150
20180523,00:00:00,24837.47,24890.17,24633.07,24868.67,334409360
20180524,00:00:00,24862.97,24877.57,24601.67,24814.17,369813640
20180525,00:00:00,24814.47,24913.47,24685.17,24735.67,270531770
20180528,00:00:00,24842.57,24848.47,24715.67,24784.17,105847770
20180529,00:00:00,24785.97,24795.47,24247.17,24393.67,351927220
20180530,00:00:00,24402.47,24714.67,24327.97,24671.67,278012130
20180531,00:00:00,24628.97,24704.57,24349.17,24433.17,287838870
20180601,00:00:00,24439.97,24676.67,24423.47,24623.67,225296590
